symbol,timeframe,signal_bartime,direction,status,skip_reason,entry_time,exit_time,entry_price,sl_price,r_result,gross_r,cost_r,bar_mae_r,bar_mfe_r,holding_bars,ambiguous_bars,tp_hits,sl_leg_hits,leg_count
US30,H4,2017-05-04 01:00:00,BUY,closed,,2017-05-04 05:00:00,2017-05-04 13:00:00,20976.0,20915.85271670509,-1.0,-1.0,0.0,2.277742110616508,0.5819049187706407,3,0,[],3,3
US30,H4,2017-05-04 13:00:00,SELL,closed,,2017-05-04 17:00:00,2017-05-05 17:00:00,20917.0,21009.823409046996,-1.0,-1.0,0.0,1.2604579082067928,0.45247206961269487,7,0,[],3,3
US30,H4,2017-05-05 17:00:00,BUY,closed,,2017-05-07 22:00:00,2017-05-08 06:00:00,21056.0,20964.28875860703,-1.0,-1.0,0.0,1.0903788726565367,0.021807577453130732,3,0,[],3,3
US30,H4,2017-05-09 17:00:00,SELL,closed,,2017-05-10 05:00:00,2017-05-11 17:00:00,20910.0,20976.43404144836,0.3333333333333333,0.3333333333333333,0.0,0.9784140567532054,1.7159877303056217,8,0,[1],2,3
US30,H4,2017-05-15 10:00:00,BUY,closed,,2017-05-15 14:00:00,2017-05-17 05:00:00,20965.0,20886.277522227345,-1.0,-1.0,0.0,1.68947934266112,0.8383882452303303,7,0,[],3,3
US30,H4,2017-05-17 09:00:00,SELL,closed,,2017-05-17 13:00:00,2017-05-18 09:00:00,20810.0,20913.774673416472,2.0,2.0,0.0,0.11563515070619582,3.02578644347879,4,0,"[1, 2, 3]",0,3
US30,H4,2017-05-19 13:00:00,BUY,closed,,2017-05-19 17:00:00,2017-06-09 13:00:00,20833.0,20679.6923909181,2.0,2.0,0.0,0.35223300606789615,3.183142721502469,59,0,"[1, 2, 3]",0,3
US30,H4,2017-05-30 17:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2017-06-01 13:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2017-06-07 13:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2017-06-08 13:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2017-06-21 13:00:00,SELL,closed,,2017-06-21 17:00:00,2017-06-26 10:00:00,21418.0,21497.867698428745,-1.0,-1.0,0.0,1.2771120491346164,0.9265322709408002,11,0,[],3,3
US30,H4,2017-06-26 06:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2017-06-27 13:00:00,SELL,closed,,2017-06-27 17:00:00,2017-06-28 09:00:00,21414.0,21505.851591475777,0.3333333333333333,0.3333333333333333,0.0,0.15241978690910357,1.0233899978182668,3,0,[1],2,3
US30,H4,2017-06-28 13:00:00,BUY,closed,,2017-06-28 17:00:00,2017-06-29 13:00:00,21477.0,21370.175988131523,-1.0,-1.0,0.0,1.8722382402773097,0.37444764805546193,4,0,[],3,3
US30,H4,2017-06-29 13:00:00,SELL,closed,,2017-06-29 17:00:00,2017-06-30 17:00:00,21286.0,21417.09111526133,-1.0,-1.0,0.0,1.136614023787721,0.6178908451463448,5,0,[],3,3
US30,H4,2017-07-03 06:00:00,BUY,closed,,2017-07-03 10:00:00,2017-07-05 05:00:00,21427.0,21317.352050680933,0.3333333333333333,0.3333333333333333,0.0,4.204364995997552,1.349774445569713,6,0,[1],2,3
US30,H4,2017-07-06 09:00:00,SELL,closed,,2017-07-06 13:00:00,2017-07-06 17:00:00,21418.0,21535.992921746158,2.0,2.0,0.0,0.23730237022384604,3.356133521737251,2,0,"[1, 2, 3]",0,3
US30,H4,2017-07-10 14:00:00,BUY,closed,,2017-07-10 18:00:00,2017-07-11 13:00:00,21451.0,21306.92126132092,-1.0,-1.0,0.0,1.138266488890444,0.0,5,0,[],3,3
US30,H4,2017-07-18 09:00:00,SELL,closed,,2017-07-18 13:00:00,2017-07-19 09:00:00,21592.0,21657.40932690095,0.3333333333333333,0.3333333333333333,0.0,0.16817173515112632,1.7428707097480365,5,0,[1],2,3
US30,H4,2017-07-19 17:00:00,BUY,closed,,2017-07-19 21:00:00,2017-07-21 13:00:00,21647.0,21581.812941927103,-1.0,-1.0,0.0,2.040282288107999,0.5982782649339246,9,0,[],3,3
US30,H4,2017-07-21 09:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2017-07-25 09:00:00,BUY,closed,,2017-07-25 13:00:00,2017-07-31 06:00:00,21663.0,21583.2264253177,2.0,2.0,0.0,0.9150899942835172,3.108798884689209,15,0,"[1, 2, 3]",0,3
US30,H4,2017-08-09 05:00:00,SELL,closed,,2017-08-09 09:00:00,2017-08-15 05:00:00,22062.0,22147.58731641782,1.0,1.0,0.0,0.19862756202110116,2.640578177456992,16,0,"[1, 2]",1,3
US30,H4,2017-08-14 14:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2017-08-17 13:00:00,SELL,closed,,2017-08-17 17:00:00,2017-08-22 13:00:00,21884.0,21985.8987246098,1.0,1.0,0.0,0.029440996553076252,2.580994031153018,12,0,"[1, 2]",1,3
US30,H4,2017-08-22 13:00:00,BUY,closed,,2017-08-22 17:00:00,2017-08-29 05:00:00,21881.0,21760.679616371086,-1.0,-1.0,0.0,1.7868958983965018,0.41555718567360506,18,0,[],3,3
US30,H4,2017-08-28 10:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2017-08-29 13:00:00,BUY,closed,,2017-08-29 17:00:00,2017-09-05 13:00:00,21842.0,21699.999511247646,0.3333333333333333,0.3333333333333333,0.0,0.7042229282351148,1.478868149293741,19,0,[1],2,3
US30,H4,2017-09-05 13:00:00,SELL,closed,,2017-09-05 17:00:00,2017-09-11 06:00:00,21770.0,21885.013215178238,-1.0,-1.0,0.0,1.62590011687094,0.40864869247558383,14,0,[],3,3
US30,H4,2017-09-11 06:00:00,BUY,closed,,2017-09-11 10:00:00,2017-09-17 22:00:00,21953.0,21828.264465586028,2.0,2.0,0.0,0.14430531030765933,3.0143775930933283,28,0,"[1, 2, 3]",0,3
US30,H4,2017-09-21 17:00:00,SELL,closed,,2017-09-21 21:00:00,2017-09-24 22:00:00,22385.0,22428.859713892005,0.3333333333333333,0.3333333333333333,0.0,0.2735995959651584,1.5959976431300908,7,0,[1],2,3
US30,H4,2017-09-27 09:00:00,BUY,closed,,2017-09-27 13:00:00,2017-09-27 13:00:00,22352.0,22297.281649394652,-1.0,-1.0,0.0,1.5534093966584666,0.5848129493302463,1,0,[],3,3
US30,H4,2017-09-28 09:00:00,SELL,closed,,2017-09-28 13:00:00,2017-09-28 13:00:00,22316.0,22378.967895301088,-1.0,-1.0,0.0,1.3975375797335803,0.31762217721217734,1,0,[],3,3
US30,H4,2017-09-28 13:00:00,BUY,closed,,2017-09-28 17:00:00,2017-10-03 13:00:00,22391.0,22308.22568375913,2.0,2.0,0.0,0.6040521054200215,3.032341569208508,18,0,"[1, 2, 3]",0,3
US30,H4,2017-10-25 13:00:00,SELL,closed,,2017-10-25 17:00:00,2017-10-26 09:00:00,23292.0,23406.75490581606,-1.0,-1.0,0.0,1.158991844873166,0.14814181475822424,5,0,[],3,3
US30,H4,2017-10-27 05:00:00,BUY,closed,,2017-10-27 09:00:00,2017-10-27 13:00:00,23448.0,23374.60382539561,-1.0,-1.0,0.0,1.1989725687248134,0.29974314218120335,2,0,[],3,3
US30,H4,2017-10-30 06:00:00,SELL,closed,,2017-10-30 10:00:00,2017-10-31 17:00:00,23407.0,23472.512366795494,0.3333333333333333,0.3333333333333333,0.0,0.518985981778612,1.0990291378841195,9,0,[1],2,3
US30,H4,2017-10-31 21:00:00,BUY,closed,,2017-11-01 01:00:00,2017-11-01 13:00:00,23427.0,23366.556783715845,0.3333333333333333,0.3333333333333333,0.0,0.08272226905487724,1.7206231963414464,4,0,[1],2,3
US30,H4,2017-11-01 21:00:00,SELL,closed,,2017-11-02 01:00:00,2017-11-02 17:00:00,23398.0,23493.704058489595,-1.0,-1.0,0.0,1.4732917519410083,0.43885286228030035,5,0,[],3,3
US30,H4,2017-11-02 13:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2017-11-07 14:00:00,SELL,closed,,2017-11-07 18:00:00,2017-11-09 14:00:00,23513.0,23595.300722875578,0.3333333333333333,0.3333333333333333,0.0,0.9234426788072906,2.4301123126507647,12,1,[1],2,3
US30,H4,2017-11-14 06:00:00,BUY,closed,,2017-11-14 10:00:00,2017-11-14 14:00:00,23449.0,23387.348394499193,-1.0,-1.0,0.0,2.7736503958159195,0.17842195528640417,2,0,[],3,3
US30,H4,2017-11-14 10:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2017-11-16 14:00:00,BUY,closed,,2017-11-16 18:00:00,2017-11-17 14:00:00,23469.0,23377.829906149007,-1.0,-1.0,0.0,1.1845989779994472,0.32905527166651316,6,0,[],3,3
US30,H4,2017-11-17 14:00:00,SELL,closed,,2017-11-17 18:00:00,2017-11-20 11:00:00,23379.0,23454.534829082473,0.3333333333333333,0.3333333333333333,0.0,0.5957516624664164,1.33713150909129,5,0,[1],2,3
US30,H4,2017-11-20 11:00:00,BUY,closed,,2017-11-20 15:00:00,2017-11-28 14:00:00,23423.0,23335.146507206257,2.0,2.0,0.0,0.09106069372542604,3.9042272434776413,36,0,"[1, 2, 3]",0,3
US30,H4,2017-11-24 06:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2017-11-24 14:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2017-11-24 18:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2017-11-27 07:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2017-12-05 14:00:00,SELL,closed,,2017-12-05 18:00:00,2017-12-07 14:00:00,24266.0,24407.033094339637,0.3333333333333333,0.3333333333333333,0.0,0.23398763357293456,1.2195719083195378,12,0,[1],2,3
US30,H4,2017-12-07 14:00:00,BUY,closed,,2017-12-07 18:00:00,2017-12-13 14:00:00,24273.0,24133.484168731098,2.0,2.0,0.0,0.6307527912756326,3.0104110492700644,24,0,"[1, 2, 3]",0,3
US30,H4,2017-12-14 18:00:00,SELL,closed,,2017-12-14 22:00:00,2017-12-15 10:00:00,24545.0,24640.60832412805,-1.0,-1.0,0.0,1.1714461164489818,0.010459340325437336,4,0,[],3,3
US30,H4,2017-12-15 14:00:00,BUY,closed,,2017-12-15 18:00:00,2018-01-04 02:00:00,24682.0,24596.08882434972,2.0,2.0,0.0,0.500516954569931,3.3872193902290677,59,0,"[1, 2, 3]",0,3
US30,H4,2017-12-20 14:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2017-12-21 14:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2017-12-22 10:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2017-12-27 22:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2017-12-29 14:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-01-02 10:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-01-02 14:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-01-02 18:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-01-19 02:00:00,SELL,closed,,2018-01-19 06:00:00,2018-01-22 15:00:00,25970.0,26117.24160448775,-1.0,-1.0,0.0,1.4737682379578636,0.1833720849071996,9,0,[],3,3
US30,H4,2018-01-22 15:00:00,BUY,closed,,2018-01-22 19:00:00,2018-01-24 18:00:00,26162.0,26028.230225066578,0.3333333333333333,0.3333333333333333,0.0,0.2915456800268261,1.9286868063313112,13,0,[1],2,3
US30,H4,2018-01-29 19:00:00,SELL,closed,,2018-01-29 22:00:00,2018-02-01 10:00:00,26488.0,26636.41801637382,2.0,2.0,0.0,0.22234497405546083,3.321699157858854,16,0,"[1, 2, 3]",0,3
US30,H4,2018-02-01 14:00:00,BUY,closed,,2018-02-01 18:00:00,2018-02-02 06:00:00,26289.0,26026.91464082856,-1.0,-1.0,0.0,1.1408496870838647,0.13354427775229186,4,0,[],3,3
US30,H4,2018-02-02 02:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-02-07 14:00:00,BUY,closed,,2018-02-07 18:00:00,2018-02-08 14:00:00,25097.0,24444.920951820895,-1.0,-1.0,0.0,1.3525967479908108,0.13495296351835753,6,0,[],3,3
US30,H4,2018-02-08 14:00:00,SELL,closed,,2018-02-08 18:00:00,2018-02-09 18:00:00,24305.0,24887.179666005864,0.3333333333333333,0.3333333333333333,0.0,0.41052618968933985,1.6283632963409798,7,0,[1],2,3
US30,H4,2018-02-12 07:00:00,BUY,closed,,2018-02-12 11:00:00,2018-03-01 18:00:00,24488.0,23939.128383389514,1.0,1.0,0.0,0.40628808860097226,2.4614134874435587,80,0,"[1, 2]",1,3
US30,H4,2018-02-19 22:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-02-22 14:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-02-28 02:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-03-05 15:00:00,BUY,closed,,2018-03-05 19:00:00,2018-03-06 22:00:00,24833.0,24464.605828906293,-1.0,-1.0,0.0,1.0939369610641598,0.6596195571677193,8,0,[],3,3
US30,H4,2018-03-07 02:00:00,SELL,closed,,2018-03-07 06:00:00,2018-03-07 18:00:00,24518.0,24845.05987921264,-1.0,-1.0,0.0,1.082370607034452,0.2354308947504317,4,0,[],3,3
US30,H4,2018-03-07 18:00:00,BUY,closed,,2018-03-07 22:00:00,2018-03-14 13:00:00,24800.0,24444.396273474504,1.0,1.0,0.0,0.3290179243709676,2.047222640530465,29,0,"[1, 2]",1,3
US30,H4,2018-03-13 17:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-03-16 13:00:00,BUY,closed,,2018-03-16 17:00:00,2018-03-19 06:00:00,25028.0,24834.73572333511,-1.0,-1.0,0.0,1.2987397584873959,0.051742619860055614,4,0,[],3,3
US30,H4,2018-03-19 06:00:00,SELL,closed,,2018-03-19 10:00:00,2018-03-21 13:00:00,24841.0,25011.253047721937,1.0,1.0,0.0,0.36416381867806835,2.2143509619618027,14,0,"[1, 2]",1,3
US30,H4,2018-03-21 01:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-03-22 05:00:00,SELL,closed,,2018-03-22 09:00:00,2018-03-22 17:00:00,24646.0,24872.91875041779,2.0,2.0,0.0,0.004406863682083817,3.0848045774586716,3,0,"[1, 2, 3]",0,3
US30,H4,2018-03-26 18:00:00,BUY,closed,,2018-03-26 21:00:00,2018-03-27 17:00:00,24233.0,23852.785477148675,-1.0,-1.0,0.0,1.365018874365679,0.5996614708196046,6,0,[],3,3
US30,H4,2018-03-27 17:00:00,SELL,closed,,2018-03-27 21:00:00,2018-03-29 17:00:00,23855.0,24294.438475878338,-1.0,-1.0,0.0,1.0490660816137352,0.27762703244441583,12,0,[],3,3
US30,H4,2018-03-29 13:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-04-02 14:00:00,SELL,closed,,2018-04-02 18:00:00,2018-04-03 09:00:00,23399.0,23768.058077460024,-1.0,-1.0,0.0,1.024229038967301,0.16799523919569487,5,0,[],3,3
US30,H4,2018-04-03 17:00:00,BUY,closed,,2018-04-03 21:00:00,2018-04-04 05:00:00,24018.0,23684.249465073855,-1.0,-1.0,0.0,1.4352036922008156,0.005992499758667289,3,0,[],3,3
US30,H4,2018-04-04 05:00:00,SELL,closed,,2018-04-04 09:00:00,2018-04-04 13:00:00,23626.0,23953.720273882187,-1.0,-1.0,0.0,1.2297072598714947,0.7048694219114523,2,0,[],3,3
US30,H4,2018-04-04 13:00:00,BUY,closed,,2018-04-04 17:00:00,2018-04-06 17:00:00,23981.0,23554.2390247154,0.3333333333333333,0.3333333333333333,0.0,0.5740918551341612,1.518414376028312,13,0,[1],2,3
US30,H4,2018-04-06 17:00:00,SELL,closed,,2018-04-08 22:00:00,2018-04-10 13:00:00,24029.0,24475.055864207265,-1.0,-1.0,0.0,1.1052427275587218,0.15244727276672024,11,0,[],3,3
US30,H4,2018-04-09 14:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-04-09 18:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-04-10 01:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-04-11 09:00:00,SELL,closed,,2018-04-11 13:00:00,2018-04-12 13:00:00,24172.0,24409.298937743402,-1.0,-1.0,0.0,1.6940657376001123,0.09271006524179719,7,0,[],3,3
US30,H4,2018-04-12 09:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-04-19 09:00:00,SELL,closed,,2018-04-19 13:00:00,2018-04-19 21:00:00,24685.0,24805.13757760466,0.3333333333333333,0.3333333333333333,0.0,0.7158459635585741,1.0155024134203028,3,0,[1],2,3
US30,H4,2018-04-24 09:00:00,BUY,closed,,2018-04-24 13:00:00,2018-04-24 13:00:00,24594.0,24437.994155743327,-1.0,-1.0,0.0,3.40371863970914,0.0,1,0,[],3,3
US30,H4,2018-04-24 13:00:00,SELL,closed,,2018-04-24 17:00:00,2018-04-26 17:00:00,24062.0,24346.404675405338,-1.0,-1.0,0.0,1.2447052760137427,0.7876101181555886,13,0,[],3,3
US30,H4,2018-04-26 13:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-04-30 18:00:00,SELL,closed,,2018-04-30 21:00:00,2018-05-02 09:00:00,24170.0,24364.416509037277,0.3333333333333333,0.3333333333333333,0.0,0.3703389200666844,1.8619817925574964,10,0,[1],2,3
US30,H4,2018-05-04 13:00:00,BUY,closed,,2018-05-04 17:00:00,2018-06-06 17:00:00,24209.0,23902.436125243832,2.0,2.0,0.0,0.05545337007995906,3.0956028356400678,138,0,"[1, 2, 3]",0,3
US30,H4,2018-05-15 09:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-05-17 21:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-05-18 09:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-05-21 02:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-05-22 17:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-05-25 01:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-05-25 09:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-05-28 02:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-05-28 10:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-05-30 13:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-05-31 13:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-06-01 09:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-06-13 13:00:00,SELL,closed,,2018-06-13 17:00:00,2018-06-14 13:00:00,25324.0,25413.888243358942,0.3333333333333333,0.3333333333333333,0.0,0.3448726868118956,1.9579868670610845,6,0,[1],2,3
US30,H4,2018-06-29 01:00:00,BUY,closed,,2018-06-29 05:00:00,2018-07-02 02:00:00,24357.0,24131.59355609922,-1.0,-1.0,0.0,1.1978362079073808,0.6699009903482018,6,0,[],3,3
US30,H4,2018-07-02 02:00:00,SELL,closed,,2018-07-02 06:00:00,2018-07-03 01:00:00,24102.0,24363.709042829927,-1.0,-1.0,0.0,1.0546062796131963,0.23308327194349626,6,0,[],3,3
US30,H4,2018-07-02 18:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-07-03 17:00:00,SELL,closed,,2018-07-03 21:00:00,2018-07-06 05:00:00,24197.0,24409.05525768135,-1.0,-1.0,0.0,1.108201713881241,0.32067113422946547,14,0,[],3,3
US30,H4,2018-07-05 05:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-07-11 17:00:00,SELL,closed,,2018-07-11 21:00:00,2018-07-12 09:00:00,24722.0,24893.448774026176,-1.0,-1.0,0.0,1.0965374413893294,0.18664467087477948,4,0,[],3,3
US30,H4,2018-07-12 09:00:00,BUY,closed,,2018-07-12 13:00:00,2018-07-25 17:00:00,24905.0,24755.778582158877,2.0,2.0,0.0,0.623234930651963,3.538366057895016,56,0,"[1, 2, 3]",0,3
US30,H4,2018-07-19 09:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-07-23 21:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-07-30 02:00:00,SELL,closed,,2018-07-30 06:00:00,2018-08-03 09:00:00,25389.0,25513.02139971849,1.0,1.0,0.0,0.8869437068899612,2.2092961426168123,26,0,"[1, 2]",1,3
US30,H4,2018-07-31 13:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-08-01 13:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-08-03 13:00:00,BUY,closed,,2018-08-03 17:00:00,2018-08-10 05:00:00,25414.0,25285.23772834607,1.0,1.0,0.0,0.3494812527146539,2.166783766830854,28,0,"[1, 2]",1,3
US30,H4,2018-08-08 21:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-08-16 01:00:00,BUY,closed,,2018-08-16 05:00:00,2018-08-21 13:00:00,25287.0,25097.67090779215,2.0,2.0,0.0,0.24296318892978394,3.1796486899071725,21,0,"[1, 2, 3]",0,3
US30,H4,2018-08-22 17:00:00,SELL,closed,,2018-08-22 21:00:00,2018-08-24 09:00:00,25733.0,25841.74753972583,0.3333333333333333,0.3333333333333333,0.0,0.2850639203255136,1.1770381226343787,10,0,[1],2,3
US30,H4,2018-08-24 13:00:00,BUY,closed,,2018-08-24 17:00:00,2018-08-27 21:00:00,25810.0,25709.360373865224,2.0,2.0,0.0,0.4372035319474986,3.18959849443516,8,0,"[1, 2, 3]",0,3
US30,H4,2018-08-30 05:00:00,SELL,closed,,2018-08-30 09:00:00,2018-09-03 10:00:00,26052.0,26139.589800444362,0.3333333333333333,0.3333333333333333,0.0,0.5708427208001264,1.98653266838444,13,0,[1],2,3
US30,H4,2018-09-05 13:00:00,BUY,closed,,2018-09-05 17:00:00,2018-09-07 13:00:00,25955.0,25818.04744728794,-1.0,-1.0,0.0,1.0149500483736458,0.9638374560095053,12,0,[],3,3
US30,H4,2018-09-07 09:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-09-09 22:00:00,BUY,closed,,2018-09-10 02:00:00,2018-09-11 05:00:00,25982.0,25819.992546993664,-1.0,-1.0,0.0,1.0246442180256248,0.4259063315889645,8,0,[],3,3
US30,H4,2018-09-10 14:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-09-11 13:00:00,BUY,closed,,2018-09-11 17:00:00,2018-09-17 21:00:00,26021.0,25844.643899950737,0.3333333333333333,0.3333333333333333,0.0,0.5046607402587097,1.168091151610047,26,0,[1],2,3
US30,H4,2018-09-17 18:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-09-18 09:00:00,BUY,closed,,2018-09-18 13:00:00,2018-09-20 09:00:00,26159.0,26039.745975921833,2.0,2.0,0.0,0.5785968275147902,3.5554355777720446,12,0,"[1, 2, 3]",0,3
US30,H4,2018-09-24 14:00:00,SELL,closed,,2018-09-24 18:00:00,2018-09-30 22:00:00,26591.0,26701.192762808136,1.0,1.0,0.0,0.9710256578855829,2.2324515125219944,26,0,"[1, 2]",1,3
US30,H4,2018-09-27 13:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-09-28 09:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-09-28 17:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-10-04 05:00:00,SELL,closed,,2018-10-04 09:00:00,2018-10-05 13:00:00,26747.0,26864.116442365732,2.0,2.0,0.0,0.563541708293143,3.338557696100287,8,0,"[1, 2, 3]",0,3
US30,H4,2018-10-16 09:00:00,BUY,closed,,2018-10-16 13:00:00,2018-10-18 13:00:00,25444.0,25198.578515067362,0.3333333333333333,0.3333333333333333,0.0,0.48895474670009803,1.7643117110095203,13,0,[1],2,3
US30,H4,2018-10-18 13:00:00,SELL,closed,,2018-10-18 17:00:00,2018-10-24 17:00:00,25423.0,25691.161703850823,2.0,2.0,0.0,0.7383604636930052,3.2741438743558517,25,0,"[1, 2, 3]",0,3
US30,H4,2018-10-24 09:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-10-24 17:00:00,SELL,closed,,2018-10-24 21:00:00,2018-10-30 13:00:00,24710.0,25182.953470559823,0.3333333333333333,0.3333333333333333,0.0,0.8542066506495767,1.2347937722261209,23,0,[1],2,3
US30,H4,2018-10-29 10:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-10-29 18:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-10-30 17:00:00,BUY,closed,,2018-10-30 21:00:00,2018-11-07 18:00:00,24909.0,24474.49733739793,2.0,2.0,0.0,0.09666223849694752,3.077081258819496,36,0,"[1, 2, 3]",0,3
US30,H4,2018-11-02 13:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-11-05 15:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
